 Run No.   Original ID Tr     Solution     Inbr %                                                                        
    2841         12841  1    0.997969       0.366    
    2842         12842  1    -1.83276       0.220    
    2843         12843  1    -1.25835       0.220    
    2844         12844  1   -0.855957       0.220    
    2845         12845  1    0.133597       0.220    
    2846         12846  1    0.364097       1.025    
    2847         12847  1    0.531491       1.025    
    2848         12848  1   -0.365261       0.708    
    2849         12849  1    0.574259       0.195    
    2850         12850  1    0.946814       0.195    
    2851         12851  1   -0.383121       1.379    
    2852         12852  1     1.52517       0.085    
    2853         12853  1     1.43683       0.085    
    2854         12854  1    0.886428       0.061    
    2855         12855  1   -0.766498       0.061    
    2856         12856  1    0.895663       0.244    
    2857         12857  1    0.386371       0.732    
    2858         12858  1   -0.175375       0.732    
    2859         12859  1     1.17220       0.732    
    2860         12860  1    -2.31310       0.708    
    2861         12861  1    -1.75976       0.708    
    2862         12862  1    0.808002       0.195    
    2863         12863  1    0.585181       0.195    
    2864         12864  1   -0.710058       0.574    
    2865         12865  1     1.25526       0.195    
    2866         12866  1     1.05560       0.195    
    2867         12867  1     1.04181       0.195    
    2868         12868  1   -0.294128       0.452    
    2869         12869  1   -0.533645       0.269    
    2870         12870  1   -0.415699       0.269    
    2871         12871  1   -0.385573       0.427    
    2872         12872  1    -1.16367       0.427    
    2873         12873  1    -1.46195       0.427    
    2874         12874  1   -0.246208       0.061    
    2875         12875  1    0.340510       0.061    
    2876         12876  1    0.867896       0.061    
    2877         12877  1    -1.28086       0.525    
    2878         12878  1   -0.317607       0.525    
    2879         12879  1   -0.694584       0.525    
    2880         12880  1    -1.46087       0.525    
    2881         12881  1     1.11810       1.123    
    2882         12882  1     1.10813       1.123    
    2883         12883  1     1.48536       1.123    
    2884         12884  1    0.484577       0.916    
    2885         12885  1    0.969940       0.916    
    2886         12886  1    0.710961       0.916    
    2887         12887  1    0.828774       0.159    
    2888         12888  1    0.259595       0.159    
    2889         12889  1    0.184822E-01   1.013    
    2890         12890  1   -0.595374E-02   1.013    
    2891         12891  1    0.676326       0.171    
    2892         12892  1    0.334919       0.171    
    2893         12893  1    0.337263       0.330    
    2894         12894  1    0.209201       0.134    
    2895         12895  1    0.465899       0.134    
    2896         12896  1   -0.470383       0.476    
    2897         12897  1    0.100024       0.037    
    2898         12898  1     1.34837       0.037    
    2899         12899  1   -0.193404       0.037    
    2900         12900  1     1.32810       0.195    
    2901         12901  1    0.267058E-01   0.354    
    2902         12902  1    -1.00975       0.354    
    2903         12903  1   -0.521633       0.354    
    2904         12904  1     1.65160       1.685    
    2905         12905  1    0.817117       1.685    
    2906         12906  1   -0.147522       3.174    
    2907         12907  1    0.182986E-01   3.174    
    2908         12908  1   -0.143813       3.174    
    2909         12909  1    0.375379       0.513    
    2910         12910  1   -0.171717E-02   0.122    
    2911         12911  1   -0.884961       0.122    
    2912         12912  1   -0.375993       0.061    
    2913         12913  1    0.698451       0.061    
    2914         12914  1    0.116537       0.928    
    2915         12915  1    0.434631       0.928    
    2916         12916  1   -0.114048E-01   0.208    
    2917         12917  1    -1.08244       0.208    
    2918         12918  1    0.225151       0.085    
    2919         12919  1    0.672122       0.085    
    2920         12920  1   -0.140201       0.134    
    2921         12921  1   -0.471707       0.134    
    2922         12922  1   -0.488695       0.134    
    2923         12923  1    -1.54756       0.073    
    2924         12924  1    0.522696       0.049    
    2925         12925  1    0.232013       0.830    
    2926         12926  1    0.461204       0.830    
    2927         12927  1   -0.514241       0.830    
    2928         12928  1     1.09083       0.134    
    2929         12929  1    0.428263       0.134    
    2930         12930  1   -0.248116       0.195    
    2931         12931  1   -0.760632       0.195    
    2932         12932  1    -1.80448       0.134    
    2933         12933  1    -1.70650       0.134    
    2934         12934  1   -0.433327       0.061    
    2935         12935  1    -1.27707       0.061    
    2936         12936  1    -1.34589       0.403    
    2937         12937  1   -0.897758       0.403    
    2938         12938  1    -1.41315       0.403    
    2939         12939  1   -0.732694E-01   0.378    
    2940         12940  1    -1.09839       0.183    
    2941         12941  1    0.398937E-01   0.183    
    2942         12942  1    0.331654       0.208    
    2943         12943  1    0.426207E-01   0.208    
    2944         12944  1    0.102808       1.672    
    2945         12945  1   -0.187550       0.098    
    2946         12946  1   -0.543793       0.098    
    2947         12947  1    0.132138       3.577    
    2948         12948  1   -0.448350       3.577    
    2949         12949  1   -0.439531       3.577    
    2950         12950  1   -0.427048       0.098    
    2951         12951  1   -0.541710       0.098    
    2952         12952  1    0.368140       0.171    
    2953         12953  1    0.132875       1.050    
    2954         12954  1   -0.462739E-02   0.195    
    2955         12955  1    0.626472       0.195    
    2956         12956  1    -1.47285       0.049    
    2957         12957  1   -0.144582       0.049    
    2958         12958  1     1.21450       0.537    
    2959         12959  1     1.24854       0.537    
    2960         12960  1     1.28717       0.696    
    2961         12961  1     1.26427       0.696    
    2962         12962  1     1.10479       0.696    
    2963         12963  1   -0.772155       0.403    
    2964         12964  1   -0.727537       0.110    
    2965         12965  1   -0.956187       0.391    
    2966         12966  1    0.582289       0.549    
    2967         12967  1    0.104293       3.223    
    2968         12968  1    0.633983       3.223    
    2969         12969  1    -1.00696       0.806    
    2970         12970  1   -0.816654E-01   0.806    
    2971         12971  1    0.186668       0.122    
    2972         12972  1   -0.131494       0.122    
    2973         12973  1    0.968431       0.281    
    2974         12974  1    0.570770       0.281    
    2975         12975  1    0.853798       0.122    
    2976         12976  1     1.16050       0.110    
    2977         12977  1    0.973589       0.110    
    2978         12978  1    0.658832       0.879    
    2979         12979  1   -0.467368E-01   0.281    
    2980         12980  1     1.53364       0.488    
    2981         12981  1     1.55509       0.488    
    2982         12982  1     1.95570       0.085    
    2983         12983  1     1.27795       0.159    
    2984         12984  1    0.724957       0.159    
    2985         12985  1    0.292743       0.159    
    2986         12986  1     1.41733       0.159    
    2987         12987  1     1.15851       0.183    
    2988         12988  1    0.566158       0.183    
    2989         12989  1    0.525576       0.342    
    2990         12990  1     1.17029       0.342    
    2991         12991  1     1.13586       0.342    
    2992         12992  1   -0.274651       0.134    
    2993         12993  1   -0.199903       0.134    
    2994         12994  1    0.975089       1.660    
    2995         12995  1     1.11996       1.660    
    2996         12996  1     1.37225       1.660    
    2997         12997  1   -0.609287       0.549    
    2998         12998  1   -0.113861       0.549    
    2999         12999  1    0.326165       0.549    
    3000         13000  1   -0.587563       0.549    
    3001         13001  1    0.616454       0.586    
    3002         13002  1    0.758123       0.586    
    3003         13003  1     2.05133       0.586    
    3004         13004  1    -1.00600       0.244    
    3005         13005  1    0.415681E-01   0.244    
    3006         13006  1    0.962022       0.549    
    3007         13007  1     1.36519       0.134    
    3008         13008  1     1.48388       0.134    
    3009         13009  1     2.24132       0.134    
    3010         13010  1     1.16203       0.134    
    3011         13011  1    0.250494       1.001    
    3012         13012  1    -1.36610       0.122    
    3013         13013  1    -1.39545       0.122    
    3014         13014  1    -2.16250       0.122    
    3015         13015  1   -0.262454       1.636    
    3016         13016  1   -0.756270       0.134    
    3017         13017  1   -0.186948       0.134    
    3018         13018  1    0.346463       0.159    
    3019         13019  1   -0.450865       0.159    
    3020         13020  1     1.34068       0.256    
    3021         13021  1    0.465800       0.049    
    3022         13022  1    0.458061       0.049    
    3023         13023  1    0.382096       1.025    
    3024         13024  1    0.151450       1.025    
    3025         13025  1     1.03109       1.025    
    3026         13026  1    0.153926       0.342    
    3027         13027  1    0.384199       0.317    
    3028         13028  1    0.994218       0.317    
    3029         13029  1    0.546755       0.317    
    3030         13030  1    -1.24098       0.134    
    3031         13031  1    0.556598       0.183    
    3032         13032  1    0.782754       0.049    
    3033         13033  1     1.18560       0.049    
    3034         13034  1    -1.00910       0.830    
    3035         13035  1    -1.11772       0.830    
    3036         13036  1   -0.939944       0.146    
    3037         13037  1    0.892213E-01   0.146    
    3038         13038  1    0.785222       0.000    
    3039         13039  1     1.09797       0.000    
    3040         13040  1    0.152445       0.134    
    3041         13041  1   -0.310584       0.134    
    3042         13042  1   -0.991650E-03   0.256    
    3043         13043  1    0.205584       0.256    
    3044         13044  1    -1.18976       0.317    
    3045         13045  1    0.431353       0.232    
    3046         13046  1   -0.375334       0.232    
    3047         13047  1    0.283524       3.174    
    3048         13048  1    0.133589       0.098    
    3049         13049  1    0.697912       0.098    
    3050         13050  1   -0.166298E-01   0.098    
    3051         13051  1   -0.215627       1.733    
    3052         13052  1   -0.820768       1.733    
    3053         13053  1   -0.180301       0.867    
    3054         13054  1     1.05561       0.012    
    3055         13055  1   -0.379763       0.403    
    3056         13056  1   -0.156090       0.403    
    3057         13057  1    0.257574       0.403    
    3058         13058  1   -0.418679       1.672    
    3059         13059  1    0.406235       1.672    
    3060         13060  1    -1.24835       0.110    
    3061         13061  1   -0.307863       0.110    
    3062         13062  1   -0.648453       3.235    
    3063         13063  1    -1.51493       0.281    
    3064         13064  1    -1.22418       0.183    
    3065         13065  1   -0.627459       0.183    
    3066         13066  1   -0.485083       0.183    
    3067         13067  1   -0.626515       0.037    
    3068         13068  1   -0.798126       0.037    
    3069         13069  1   -0.118039       0.037    
    3070         13070  1   -0.531225       0.049    
    3071         13071  1   -0.801567       0.049    
    3072         13072  1    0.380643       0.024    
    3073         13073  1   -0.675027       0.024    
    3074         13074  1    0.497341E-01   0.049    
    3075         13075  1   -0.820537       0.244    
    3076         13076  1    -1.08363       0.049    
    3077         13077  1     2.18127       0.110    
    3078         13078  1     1.63269       0.110    
    3079         13079  1    0.851782       0.110    
    3080         13080  1     1.28581       0.269    
    3081         13081  1     1.30796       0.269    
    3082         13082  1     1.51475       0.269    
    3083         13083  1    0.256025       3.186    
    3084         13084  1    0.495555      12.610    
    3085         13085  1    0.529164       0.134    
    3086         13086  1   -0.620177       0.134    
    3087         13087  1    0.478510       0.830    
    3088         13088  1     1.10714       0.830    
    3089         13089  1     1.22984       0.830    
    3090         13090  1   -0.408851       0.061    
    3091         13091  1    0.703463       0.134    
    3092         13092  1    -1.27058       0.171    
    3093         13093  1    0.927173       0.452    
    3094         13094  1    -1.51491       0.171    
    3095         13095  1    -1.67240       0.171    
    3096         13096  1   -0.225569       0.244    
    3097         13097  1    0.452487       0.244    
    3098         13098  1   -0.334847E-01   0.244    
    3099         13099  1    0.991147E-02   0.244    
    3100         13100  1    0.368906       0.049    
    3101         13101  1     1.06750       0.000    
    3102         13102  1    0.808776       0.000    
    3103         13103  1   -0.410139       0.000    
    3104         13104  1   -0.145497       0.000    
    3105         13105  1    0.421241       0.000    
    3106         13106  1   -0.664457       0.000    
    3107         13107  1   -0.141532       0.000    
    3108         13108  1    -1.09599       0.000    
    3109         13109  1   -0.926827       0.000    
    3110         13110  1   -0.436471       0.000    
    3111         13111  1    -1.22005       0.000    
    3112         13112  1    -1.13562       0.000    
    3113         13113  1   -0.306906       0.000    
    3114         13114  1   -0.559172E-01   0.000    
    3115         13115  1    0.285192E-03   0.000    
    3116         13116  1   -0.168851       0.000    
    3117         13117  1    0.467154       0.000    
    3118         13118  1    0.829343       0.000    
    3119         13119  1    0.378011       0.000    
    3120         13120  1    0.382205E-01   0.000    
    3121         13121  1    0.603389       0.000    
    3122         13122  1   -0.220604       0.000    
    3123         13123  1    0.261505       0.000    
    3124         13124  1   -0.782986       0.000    
    3125         13125  1   -0.314454       0.000    
    3126         13126  1    0.163355       0.000    
    3127         13127  1    0.608087       0.000    
    3128         13128  1     1.75136       0.000    
    3129         13129  1   -0.693553       0.000    
    3130         13130  1   -0.677381E-02   0.000    
    3131         13131  1   -0.269254       0.000    
    3132         13132  1   -0.371240       0.000    
    3133         13133  1   -0.834861       0.000    
    3134         13134  1   -0.461704E-02   0.000    
    3135         13135  1    0.185639       0.000    
    3136         13136  1   -0.330564       0.000    
    3137         13137  1   -0.655502       0.000    
    3138         13138  1   -0.796002       0.000    
    3139         13139  1   -0.530870E-01   0.000    
    3140         13140  1    0.929634       0.000    
    3141         13141  1   -0.205015       0.000    
    3142         13142  1    0.296539       0.000    
    3143         13143  1    -1.19942       0.000    
    3144         13144  1    0.281885       0.000    
    3145         13145  1    0.808539E-01   0.000    
    3146         13146  1   -0.541277       0.000    
    3147         13147  1   -0.374860       0.000    
    3148         13148  1   -0.697263       0.000    
    3149         13149  1    0.177323       0.000    
    3150         13150  1   -0.314700       0.000    
    3151         13151  1    0.712045E-01   0.000    
    3152         13152  1   -0.996745E-01   0.000    
    3153         13153  1   -0.908995E-01   0.000    
    3154         13154  1   -0.445456       0.000    
    3155         13155  1   -0.948570E-01   0.000    
    3156         13156  1    0.192237       0.000    
    3157         13157  1    0.982517       0.000    
    3158         13158  1    0.510920       0.000    
    3159         13159  1    0.865132       0.000    
    3160         13160  1    0.173054       0.000    
    3161         13161  1   -0.159960       0.000    
    3162         13162  1   -0.609350       0.000    
    3163         13163  1     1.85897       0.000    
    3164         13164  1    0.423193       0.000    
    3165         13165  1    -2.26563       0.000    
    3166         13166  1   -0.587843       0.000    
    3167         13167  1   -0.160358E-01   0.000    
    3168         13168  1    0.743640       0.000    
    3169         13169  1    0.348682       0.000    
    3170         13170  1    -2.03984       0.000    
    3171         13171  1    0.700806       0.000    
    3172         13172  1   -0.352619       0.000    
    3173         13173  1   -0.618755       0.000    
    3174         13174  1     2.35887       0.000    
    3175         13175  1   -0.658668       0.000    
    3176         13176  1   -0.171909       0.000    
    3177         13177  1    0.585971       0.000    
    3178         13178  1    0.863338E-01   0.000    
    3179         13179  1    0.245797       0.000    
    3180         13180  1   -0.206086       0.000    
    3181         13181  1    0.160427       0.000    
    3182         13182  1    0.324622E-01   0.000    
    3183         13183  1   -0.364240       0.000    
    3184         13184  1   -0.798435       0.000    
    3185         13185  1   -0.880068       0.000    
    3186         13186  1    0.801864       0.000    
    3187         13187  1   -0.577926       0.000    
    3188         13188  1    0.639338       0.000    
    3189         13189  1   -0.646896       0.000    
    3190         13190  1   -0.818868       0.000    
    3191         13191  1    0.112510E-01   0.000    
    3192         13192  1    0.451473       0.000    
    3193         13193  1   -0.355301       0.000    
    3194         13194  1    -1.04573       0.000    
    3195         13195  1   -0.800799       0.000    
    3196         13196  1   -0.265517       0.000    
    3197         13197  1   -0.858191       0.000    
    3198         13198  1    -2.44940       0.000    
    3199         13199  1    0.514694E-01   0.000    
    3200         13200  1   -0.865843       0.000    
    3201         13201  1    0.588851       0.754    
    3202         13202  1    0.698663       0.754    
    3203         13203  1     1.65855       0.562    
    3204         13204  1    0.388779       0.272    
    3205         13205  1     1.89104       0.699    
    3206         13206  1     1.90623       0.677    
    3207         13207  1     1.38558       0.677    
    3208         13208  1    -1.37804       0.848    
    3209         13209  1    -1.30675       0.848    
    3210         13210  1   -0.418295       0.958    
    3211         13211  1    0.194819       0.958    
    3212         13212  1    0.102213       0.958    
    3213         13213  1   -0.217634       0.485    
    3214         13214  1   -0.453164       0.485    
    3215         13215  1    0.458753       0.104    
    3216         13216  1    -1.12567       0.592    
    3217         13217  1    0.587477E-01   0.592    
    3218         13218  1   -0.934366       0.610    
    3219         13219  1    -1.04217       0.610    
    3220         13220  1    -1.08435       0.610    
    3221         13221  1    -1.21643       0.287    
    3222         13222  1    -1.20981       0.287    
    3223         13223  1    -1.12264       0.287    
    3224         13224  1   -0.718437       0.491    
    3225         13225  1    -1.15386       0.491    
    3226         13226  1   -0.893834       0.491    
    3227         13227  1   -0.876087       0.491    
    3228         13228  1    0.917980       0.229    
    3229         13229  1    0.394207       0.165    
    3230         13230  1    0.347255       0.165    
    3231         13231  1   -0.378046       0.165    
    3232         13232  1    0.339358       0.256    
    3233         13233  1    -1.18193       0.375    
    3234         13234  1   -0.512474       0.375    
    3235         13235  1   -0.741264       0.192    
    3236         13236  1    0.630576       0.192    
    3237         13237  1   -0.306985       0.256    
    3238         13238  1   -0.369636       0.256    
    3239         13239  1     1.23172       0.479    
    3240         13240  1    0.793262       0.479    
    3241         13241  1     1.16708       0.479    
    3242         13242  1    0.827795E-01   0.299    
    3243         13243  1    0.581364       0.299    
    3244         13244  1    0.257669       0.824    
    3245         13245  1   -0.181089       0.824    
    3246         13246  1   -0.221999       0.824    
    3247         13247  1    0.665541       1.147    
    3248         13248  1   -0.134480       1.019    
    3249         13249  1    0.717087E-01   1.019    
    3250         13250  1   -0.974911       0.439    
    3251         13251  1    -1.47055       0.217    
    3252         13252  1    0.308423       0.430    
    3253         13253  1   -0.250162       0.430    
    3254         13254  1    0.114866       1.746    
    3255         13255  1    0.223699       1.746    
    3256         13256  1    0.929186       0.677    
    3257         13257  1     1.71304       0.677    
    3258         13258  1    0.765641       0.677    
    3259         13259  1    0.133843       0.235    
    3260         13260  1    0.998753       1.270    
    3261         13261  1    0.268828       1.270    
    3262         13262  1    0.418474       1.270    
    3263         13263  1     1.39638       0.540    
    3264         13264  1    0.893150       0.540    
    3265         13265  1    0.194975       0.244    
    3266         13266  1   -0.214239       0.244    
    3267         13267  1    -1.49131       1.727    
    3268         13268  1    -1.15608       1.727    
    3269         13269  1    -1.44477       1.727    
    3270         13270  1   -0.639680       0.787    
    3271         13271  1   -0.357170       0.787    
    3272         13272  1    -1.91208       1.587    
    3273         13273  1    -1.59771       1.587    
    3274         13274  1   -0.422913       1.587    
    3275         13275  1   -0.966857       0.348    
    3276         13276  1   -0.114656       0.348    
    3277         13277  1   -0.800397      12.793    
    3278         13278  1   -0.343722      12.793    
    3279         13279  1    0.929633E-01   0.153    
    3280         13280  1    0.749376E-01   0.479    
    3281         13281  1     1.29786       0.479    
    3282         13282  1    0.584525       0.479    
    3283         13283  1   -0.310436       0.800    
    3284         13284  1   -0.335682       0.491    
    3285         13285  1   -0.601931E-01   0.330    
    3286         13286  1    0.497744       0.330    
    3287         13287  1    0.128482       0.986    
    3288         13288  1    0.244779       0.986    
    3289         13289  1    0.351274       0.986    
    3290         13290  1   -0.915950       0.986    
    3291         13291  1     1.06982       4.257    
    3292         13292  1    0.345320E-02   4.257    
    3293         13293  1    0.907953       4.263    
    3294         13294  1    0.757987       0.284    
    3295         13295  1     1.13157       0.284    
    3296         13296  1    0.654616       0.174    
    3297         13297  1    0.163964      13.083    
    3298         13298  1    0.760830      13.083    
    3299         13299  1    0.784579E-01  13.083    
    3300         13300  1    -1.09361       0.171    
    3301         13301  1    -1.33597       0.497    
    3302         13302  1    -1.86630       0.497    
    3303         13303  1   -0.646562       0.967    
    3304         13304  1    0.186759       0.565    
    3305         13305  1    0.382663       0.278    
    3306         13306  1   -0.585835E-01   0.278    
    3307         13307  1     1.15674       0.995    
    3308         13308  1   -0.957362E-01   0.995    
    3309         13309  1    0.531059       0.995    
    3310         13310  1   -0.678842       0.253    
    3311         13311  1   -0.848493       0.253    
    3312         13312  1    -1.63097       0.226    
    3313         13313  1   -0.369786       0.311    
    3314         13314  1   -0.256199       0.311    
    3315         13315  1   -0.106285       0.311    
    3316         13316  1    -1.09887       0.421    
    3317         13317  1    0.240853       6.396    
    3318         13318  1    0.318346       6.396    
    3319         13319  1   -0.274693       0.671    
    3320         13320  1    -1.18418       0.671    
    3321         13321  1    0.935078       0.180    
    3322         13322  1    0.590572       0.180    
    3323         13323  1   -0.351122       0.302    
    3324         13324  1   -0.519593       0.302    
    3325         13325  1    0.397356       0.290    
    3326         13326  1    0.730194E-01   0.290    
    3327         13327  1   -0.475602       0.345    
    3328         13328  1    0.185732       0.345    
    3329         13329  1    0.427774       1.465    
    3330         13330  1    0.630545       1.840    
    3331         13331  1     1.90238       1.840    
    3332         13332  1   -0.911025       0.250    
    3333         13333  1   -0.614059       0.226    
    3334         13334  1   -0.549775       0.226    
    3335         13335  1    0.720733       0.226    
    3336         13336  1   -0.299991       0.192    
    3337         13337  1    -1.07790       0.192    
    3338         13338  1   -0.212043       0.192    
    3339         13339  1     1.52660       0.412    
    3340         13340  1     1.79414       0.412    
    3341         13341  1    0.962602       0.729    
    3342         13342  1    0.510155       0.272    
    3343         13343  1    0.853870       0.272    
    3344         13344  1     1.65245       0.290    
    3345         13345  1     2.36991       0.290    
    3346         13346  1     2.20700       0.290    
    3347         13347  1    0.550187       1.315    
    3348         13348  1     1.91743       0.421    
    3349         13349  1    0.760088       0.284    
    3350         13350  1    0.494750       0.354    
    3351         13351  1     1.93268       0.143    
    3352         13352  1     1.26868       0.143    
    3353         13353  1    0.429273       0.970    
    3354         13354  1    0.852870       0.970    
    3355         13355  1   -0.412242       0.171    
    3356         13356  1     1.26762       4.041    
    3357         13357  1    0.537885       4.041    
    3358         13358  1     1.06712       4.041    
    3359         13359  1   -0.546757       0.510    
    3360         13360  1   -0.824615E-01   0.510    
    3361         13361  1   -0.384696       0.253    
    3362         13362  1    0.329064       0.601    
    3363         13363  1    0.526931       0.601    
    3364         13364  1     1.25711       0.412    
    3365         13365  1    0.304543       0.412    
    3366         13366  1     1.51162       0.412    
    3367         13367  1     1.02745       0.412    
    3368         13368  1   -0.315027       0.775    
    3369         13369  1   -0.175745       0.201    
    3370         13370  1    0.811503       0.201    
    3371         13371  1    0.293370       0.201    
    3372         13372  1   -0.406301       0.305    
    3373         13373  1   -0.940239       0.388    
    3374         13374  1    -1.16631       0.436    
    3375         13375  1   -0.804722       0.281    
    3376         13376  1   -0.170002       0.281    
    3377         13377  1   -0.183401       0.281    
    3378         13378  1     1.04298       0.281    
    3379         13379  1    0.179486E-02   0.281    
    3380         13380  1    0.613367       0.281    
    3381         13381  1    0.149197       0.186    
    3382         13382  1    0.221577       1.019    
    3383         13383  1   -0.755089       1.019    
    3384         13384  1     1.02410       0.327    
    3385         13385  1    0.544821       0.327    
    3386         13386  1     1.22546       0.327    
    3387         13387  1     1.10906       0.165    
    3388         13388  1     1.09905       0.165    
    3389         13389  1    0.152010       0.137    
    3390         13390  1   -0.625080       0.186    
    3391         13391  1    0.295086       0.156    
    3392         13392  1    0.158623       0.156    
    3393         13393  1    0.599536E-01   0.119    
    3394         13394  1    0.185870       0.119    
    3395         13395  1    -1.04966       0.345    
    3396         13396  1   -0.254198       0.354    
    3397         13397  1   -0.775676       0.354    
    3398         13398  1   -0.171248       0.354    
    3399         13399  1   -0.491935E-01   0.354    
    3400         13400  1    -1.20142       0.134    
    3401         13401  1    -1.97717       0.134    
    3402         13402  1   -0.773541       0.134    
    3403         13403  1   -0.431764       0.134    
    3404         13404  1    0.275956       0.180    
    3405         13405  1   -0.759728       0.787    
    3406         13406  1   -0.102899       0.787    
    3407         13407  1    -1.10433       0.787    
    3408         13408  1    0.666157E-01   3.494    
    3409         13409  1    0.386935       0.116    
    3410         13410  1    0.513692       0.125    
    3411         13411  1    0.404423       0.125    
    3412         13412  1    0.936383       0.140    
    3413         13413  1    -1.67805       0.287    
    3414         13414  1   -0.391800       0.287    
    3415         13415  1    0.901330       0.137    
    3416         13416  1   -0.753713       0.595    
    3417         13417  1   -0.194779       0.595    
    3418         13418  1   -0.388029       0.595    
    3419         13419  1    0.537678       0.269    
    3420         13420  1    0.356833       1.263    
    3421         13421  1   -0.159168      12.564    
    3422         13422  1     1.42602      12.564    
    3423         13423  1   -0.112131       1.151    
    3424         13424  1    0.501729       1.151    
    3425         13425  1    0.466512       0.995    
    3426         13426  1   -0.183332       0.995    
    3427         13427  1     1.22206       0.128    
    3428         13428  1     1.16269       0.128    
    3429         13429  1    0.954082       0.134    
    3430         13430  1   -0.592455       1.010    
    3431         13431  1   -0.755458       1.010    
    3432         13432  1    0.133697       0.165    
    3433         13433  1   -0.703465       0.314    
    3434         13434  1    0.275975       0.314    
    3435         13435  1   -0.307484       0.314    
    3436         13436  1    0.685739       0.092    
    3437         13437  1   -0.122316       0.092    
    3438         13438  1     1.29995       0.320    
    3439         13439  1     1.31051       0.320    
    3440         13440  1    0.269690       0.296    
    3441         13441  1    0.496549       0.223    
    3442         13442  1    0.245702       0.223    
    3443         13443  1   -0.958680       0.577    
    3444         13444  1   -0.623679       0.433    
    3445         13445  1   -0.425322       0.125    
    3446         13446  1    0.244124       0.125    
    3447         13447  1    -1.12383       0.125    
    3448         13448  1   -0.610902       0.153    
    3449         13449  1   -0.655715       0.153    
    3450         13450  1    0.775923       0.470    
    3451         13451  1    0.903727       0.470    
    3452         13452  1    0.706636       0.470    
    3453         13453  1   -0.155367       0.192    
    3454         13454  1    0.254254       0.192    
    3455         13455  1   -0.283978       0.192    
    3456         13456  1   -0.382436       0.192    
    3457         13457  1   -0.193899       0.464    
    3458         13458  1   -0.713722       0.464    
    3459         13459  1    0.738246       0.464    
    3460         13460  1    0.821962       0.153    
    3461         13461  1    0.986988       0.153    
    3462         13462  1    0.830066       0.119    
    3463         13463  1    0.226526       0.119    
    3464         13464  1    0.316408       3.259    
    3465         13465  1    0.583670       1.123    
    3466         13466  1    0.355960       1.123    
    3467         13467  1    0.852594       1.123    
    3468         13468  1    0.239406E-01   1.123    
    3469         13469  1    0.555464       1.123    
    3470         13470  1    0.455430       0.198    
    3471         13471  1   -0.496309       0.491    
    3472         13472  1    0.724342       0.848    
    3473         13473  1    0.684225       0.848    
    3474         13474  1    0.968935       0.153    
    3475         13475  1    0.698383E-01   0.153    
    3476         13476  1    0.378681       0.153    
    3477         13477  1   -0.844577       0.250    
    3478         13478  1    -1.39948       0.214    
    3479         13479  1   -0.848365       0.214    
    3480         13480  1   -0.344583       0.214    
    3481         13481  1   -0.661299       0.595    
    3482         13482  1    -1.47193       0.595    
    3483         13483  1    0.916716E-01   0.119    
    3484         13484  1    0.266553       0.229    
    3485         13485  1   -0.472089       0.229    
    3486         13486  1    0.708150       0.101    
    3487         13487  1   -0.387393       0.101    
    3488         13488  1    0.704560       0.116    
    3489         13489  1   -0.640218       0.116    
    3490         13490  1   -0.150185       0.211    
    3491         13491  1    0.141973       0.174    
    3492         13492  1   -0.145407E-01   0.174    
    3493         13493  1    0.248241E-01   0.192    
    3494         13494  1   -0.686001       0.192    
    3495         13495  1    0.332902       0.192    
    3496         13496  1   -0.945367E-01   0.555    
    3497         13497  1    0.160618       0.555    
    3498         13498  1    0.487829       0.345    
    3499         13499  1    0.818887       0.345    
    3500         13500  1     1.70228       0.214    
    3501         13501  1     2.41406       0.214    
    3502         13502  1    0.703472       0.137    
    3503         13503  1   -0.687168       0.137    
    3504         13504  1    0.788483       0.000    
    3505         13505  1     2.19635       0.000    
    3506         13506  1    0.959841       0.000    
    3507         13507  1    0.875588       0.000    
    3508         13508  1     1.22616       0.000    
    3509         13509  1     1.51893       0.000    
    3510         13510  1    0.736524       0.000    
    3511         13511  1     1.29636       0.000    
    3512         13512  1   -0.233651       0.000    
    3513         13513  1    -1.17280       0.000    
    3514         13514  1   -0.969118       0.000    
    3515         13515  1   -0.723678E-02   0.000    
    3516         13516  1   -0.418273       0.000    
    3517         13517  1    0.875869E-01   0.000    
    3518         13518  1    0.222332       0.000    
    3519         13519  1    0.750137       0.000    
    3520         13520  1   -0.879843       0.000    
    3521         13521  1    -2.20664       0.000    
    3522         13522  1   -0.196446       0.000    
    3523         13523  1    0.217854       0.000    
    3524         13524  1     1.07293       0.000    
    3525         13525  1     1.27108       0.000    
    3526         13526  1     1.75575       0.000    
    3527         13527  1    0.974764E-01   0.000    
    3528         13528  1    -1.08617       0.000    
    3529         13529  1   -0.300026       0.000    
    3530         13530  1   -0.313446       0.000    
    3531         13531  1   -0.332714       0.000    
    3532         13532  1    0.371304E-01   0.000    
    3533         13533  1     1.78687       0.000    
    3534         13534  1    0.232548       0.000    
    3535         13535  1    -1.32886       0.000    
    3536         13536  1   -0.208959E-01   0.000    
    3537         13537  1    0.656380       0.000    
    3538         13538  1    0.723998       0.000    
    3539         13539  1     1.15256       0.000    
    3540         13540  1   -0.280513       0.000    
    3541         13541  1   -0.747977       0.000    
    3542         13542  1   -0.836372       0.000    
    3543         13543  1   -0.458361       0.000    
    3544         13544  1   -0.109965E-01   0.000    
    3545         13545  1   -0.358100       0.000    
    3546         13546  1     1.70069       0.000    
    3547         13547  1    -1.24207       0.000    
    3548         13548  1    -1.11928       0.000    
