    Residual          Y-hat        Observation
   -0.200927         20.8368         20.6359    
    0.486450         20.4493         20.9358    
    0.500493         20.5674         21.0679    
    0.451514         20.6474         21.0989    
    -1.67091         19.8723         18.2014    
    -1.12034         19.5749         18.4546    
   -0.595482         20.7843         20.1888    
    0.361781         21.3700         21.7317    
     1.44598         21.8948         23.3408    
   -0.810852         19.6091         18.7982    
    0.954199         20.5692         21.5234    
    0.510065         20.1942         20.7042    
   -0.517525         19.4321         18.9146    
    0.204005         22.0155         22.2195    
    0.605284         22.0033         22.6086    
     2.24413         22.3768         24.6209    
   -0.935067E-02     21.4740         21.4646    
    0.753752         21.9571         22.7108    
    0.342195         21.7003         22.0425    
     1.24887         21.8568         23.1056    
    0.208458         21.2894         21.4979    
   -0.726093         21.0567         20.3306    
   -0.325135         21.0316         20.7065    
    0.845638         21.6598         22.5055    
     1.18154         21.3177         22.4993    
    0.520568         21.5131         22.0337    
   -0.380524         21.4336         21.0531    
   -0.656587E-01     21.6913         21.6257    
   -0.477047         20.6615         20.1845    
   -0.197574         21.1357         20.9381    
     1.50821         22.3754         23.8836    
    -1.31690         20.8385         19.5216    
     1.18025         22.2603         23.4406    
    0.191632         21.2996         21.4912    
    -1.60701         20.2665         18.6595    
   -0.748181         20.7529         20.0047    
     1.54837         22.8396         24.3880    
    0.273266         22.0057         22.2790    
   -0.115119         20.8617         20.7466    
    0.420358         21.0265         21.4469    
    0.385866         20.8648         21.2507    
   -0.121502         21.3122         21.1907    
    0.803208         21.2216         22.0248    
    -1.10440         20.3403         19.2359    
   -0.581293         20.6562         20.0750    
    0.750509         21.7310         22.4816    
   -0.609765         21.1160         20.5063    
    0.121850         21.4244         21.5463    
    0.306836         21.0670         21.3739    
    -1.65188         19.9994         18.3475    
   -0.491033         21.2073         20.7163    
    0.180030         21.6551         21.8351    
   -0.305914E-01     20.9389         20.9083    
   -0.960374         20.6089         19.6486    
   -0.164181         20.5915         20.4273    
    -1.22432         19.4856         18.2612    
   -0.132679         21.6520         21.5193    
    0.969573E-02     21.4143         21.4240    
   -0.100997         21.6462         21.5453    
   -0.716247         20.6686         19.9524    
    0.679928         22.2660         22.9459    
   -0.823362         21.6046         20.7813    
    0.718177         20.7811         21.4993    
   -0.220028         20.2702         20.0502    
   -0.273113         19.3747         19.1016    
     1.11875         19.4720         20.5907    
   -0.487836         20.6472         20.1594    
   -0.617900         19.8037         19.1858    
    -1.10752         19.6893         18.5818    
   -0.119094         20.1355         20.0164    
    -1.06372         19.6218         18.5581    
   -0.600419         20.9603         20.3598    
    -1.64845         19.9836         18.3351    
    0.485136         21.1188         21.6039    
   -0.301091         21.4678         21.1667    
   -0.945797E-01     21.1725         21.0779    
     1.32470         21.2928         22.6175    
    0.715267         21.0365         21.7518    
   -0.467732         20.6820         20.2142    
    0.872397E-01     21.2881         21.3753    
   -0.358031         20.7088         20.3508    
   -0.341889         20.7176         20.3758    
    -1.21674         20.6550         19.4383    
   -0.875885         20.5383         19.6624    
    0.166534         21.3989         21.5654    
   -0.676798         21.1232         20.4464    
   -0.536629         20.9787         20.4421    
     1.65273         21.6081         23.2608    
    -1.35079         19.6085         18.2577    
    0.588738         20.9335         21.5222    
    0.643746         22.2968         22.9406    
    0.410993         22.3298         22.7408    
    0.777442         22.2719         23.0493    
    0.473513         22.2497         22.7232    
    0.722805         22.0900         22.8128    
   -0.629477         20.2139         19.5844    
    0.690415         20.2577         20.9481    
   -0.425767         20.0290         19.6032    
    0.174580         21.4217         21.5962    
   -0.739075         21.1155         20.3765    
    0.411877         21.6407         22.0526    
   -0.770049         19.9829         19.2129    
    0.975801         20.9058         21.8816    
   -0.260956         21.2683         21.0073    
   -0.258349E-01     20.9494         20.9236    
    0.472218         21.9509         22.4231    
   -0.389060         21.5538         21.1647    
   -0.261968         21.9322         21.6702    
    0.795657         22.1412         22.9368    
    0.882604         21.9544         22.8370    
    0.130088         22.1318         22.2618    
    -1.26075         21.4237         20.1630    
    0.321492E-01     23.0981         23.1302    
     1.50225         23.1197         24.6220    
     1.30878         23.5142         24.8230    
    0.497855         22.6450         23.1428    
   -0.794072         22.0939         21.2999    
    -1.30565         21.6629         20.3573    
    0.753014         22.7839         23.5369    
     1.16074         22.6230         23.7837    
   -0.185440         22.0323         21.8469    
   -0.163800E-01     21.8974         21.8810    
     1.16268         22.5401         23.7027    
    0.330111         22.5102         22.8403    
   -0.545192         21.1923         20.6471    
   -0.408393         21.2668         20.8584    
   -0.670910E-01     22.6464         22.5793    
   -0.692205         22.7949         22.1027    
    0.659238         23.0423         23.7015    
    -1.79405         20.8133         19.0192    
   -0.631634         21.3070         20.6754    
    0.792709         21.7453         22.5380    
   -0.884867         20.8345         19.9496    
   -0.746886         21.9892         21.2423    
   -0.487739         22.1304         21.6427    
     1.81204         23.4217         25.2337    
    0.563483E-01     20.4156         20.4719    
   -0.668424         21.4704         20.8020    
    0.611607         22.2345         22.8461    
    0.394574         22.6364         23.0310    
   -0.877872E-01     22.7551         22.6673    
     1.14169         23.5120         24.6537    
   -0.264228         22.4334         22.1692    
   -0.538946         21.6268         21.0879    
   -0.161913         19.9055         19.7436    
   -0.215671         19.8763         19.6606    
   -0.837878         19.1119         18.2740    
   -0.607596         21.0215         20.4139    
   -0.951133         20.5672         19.6161    
    0.967456         21.1328         22.1003    
     1.22961         21.5694         22.7990    
     1.19884         20.7726         21.9714    
     1.82555         22.7070         24.5326    
   -0.278837         21.7854         21.5065    
   -0.733800E-03     21.7785         21.7778    
   -0.412887         21.8056         21.3927    
    0.116979         21.5747         21.6916    
    0.434489         22.4538         22.8883    
    0.395976         21.4268         21.8228    
    0.121437E-01     21.6095         21.6217    
    0.822985         22.2170         23.0400    
    0.553442         21.7709         22.3243    
    0.171738E-01     20.1289         20.1460    
    0.689771         22.0691         22.7589    
     1.49753         22.2479         23.7454    
     1.21487         22.6482         23.8631    
   -0.746236         20.2216         19.4754    
    0.711473         20.1126         20.8241    
    -1.92237         20.2955         18.3731    
    0.176121E-01     21.3137         21.3313    
    0.413289         22.0080         22.4213    
     1.09127         22.3184         23.4096    
    0.921719         21.3740         22.2958    
    0.749307E-01     20.9125         20.9874    
    0.318213         21.2221         21.5403    
    0.556300         21.4281         21.9844    
    -1.35571         20.1812         18.8255    
    0.935203         21.6528         22.5880    
   -0.136058         20.8488         20.7127    
    0.155114         21.6764         21.8315    
   -0.340110E-01     21.5067         21.4727    
     1.00299         22.0660         23.0690    
   -0.170645         21.3524         21.1818    
    -1.03739         21.2753         20.2380    
   -0.587018         20.6612         20.0742    
     1.31798         21.0482         22.3662    
   -0.957880E-01     22.3733         22.2775    
   -0.251287         20.9914         20.7402    
    0.157866         21.2144         21.3723    
    0.914561         21.6268         22.5413    
    0.374102         20.9621         21.3362    
     1.68882         21.7846         23.4734    
   -0.881228         20.0742         19.1930    
     1.12877         21.0111         22.1398    
   -0.155174         20.6963         20.5411    
   -0.524904         19.9538         19.4289    
   -0.609653         20.1947         19.5851    
   -0.213602         20.7950         20.5813    
    0.794748         20.9318         21.7266    
   -0.742474         20.5480         19.8055    
   -0.609866         20.6187         20.0088    
     1.49225         21.2971         22.7893    
   -0.395221         20.8850         20.4898    
    0.270334E-02     20.6151         20.6178    
     2.17965         21.7460         23.9256    
    0.153272         20.6927         20.8460    
   -0.543499         21.5643         21.0208    
   -0.512136         20.6479         20.1358    
    -1.07733         20.1879         19.1106    
    0.802279         23.4027         24.2050    
    0.691828         22.8560         23.5479    
    0.141882E-01     22.0751         22.0893    
    0.141653         22.5575         22.6992    
   -0.473912         22.5810         22.1071    
    0.491787         22.7857         23.2775    
    0.241009         21.6015         21.8425    
    0.539695         21.9646         22.5043    
   -0.222737         21.7575         21.5347    
    -1.27246         20.6066         19.3342    
   -0.706852         21.8052         21.0984    
    0.410077         22.4322         22.8422    
     1.40667         22.5531         23.9598    
   -0.242704         20.8630         20.6203    
    0.491573         21.9257         22.4173    
   -0.467633         20.0031         19.5354    
     1.30471         22.1977         23.5024    
   -0.561606         19.8068         19.2452    
   -0.787276         19.6498         18.8625    
   -0.331833         21.0476         20.7158    
    0.279104E-01     21.7252         21.7531    
   -0.256746E-01     21.2391         21.2135    
    0.989186E-01     21.2824         21.3813    
    0.816582         21.6387         22.4553    
     1.24482         22.9609         24.2057    
    0.924628         22.7017         23.6263    
   -0.787885         21.5827         20.7948    
   -0.113221E-01     21.8474         21.8361    
    0.966138         22.4605         23.4267    
    -1.70425         21.3782         19.6739    
   -0.747918         21.8994         21.1515    
    -1.45356         20.7054         19.2519    
    -1.20850         20.8734         19.6649    
    0.216927         21.3651         21.5820    
   -0.849594         20.6276         19.7780    
   -0.695190         20.7118         20.0166    
    0.722040         21.5381         22.2601    
   -0.280547         21.8379         21.5573    
   -0.323347         21.8943         21.5710    
   -0.942753         21.6799         20.7371    
     1.60047         22.3129         23.9134    
    0.871164         22.6739         23.5450    
    0.854922         22.3200         23.1749    
    0.275708         21.9814         22.2571    
    0.351372         22.5076         22.8590    
    -1.67056         21.6793         20.0088    
    0.380818         22.2056         22.5864    
    -1.61902         21.1152         19.4962    
    0.138628         21.5814         21.7201    
    0.563166         22.0599         22.6231    
   -0.628785         22.5507         21.9219    
     1.30249         23.6916         24.9941    
    -1.94409         21.2045         19.2604    
    0.608918         21.7422         22.3511    
    0.127954         21.4806         21.6085    
    0.780626         21.4253         22.2059    
    0.315536         20.9633         21.2788    
   -0.785675         21.6982         20.9125    
    0.159381         21.8862         22.0456    
    0.295647E-01     21.6606         21.6902    
   -0.564392         21.3367         20.7723    
   -0.261247         21.1977         20.9365    
    -1.30529         21.8937         20.5884    
     1.67253         22.8704         24.5430    
   -0.432416         21.7392         21.3068    
    0.528905         22.1944         22.7233    
    -1.94867         20.6997         18.7510    
    0.767634         22.1763         22.9439    
    0.726057         21.9286         22.6546    
   -0.284757         21.3542         21.0694    
   -0.594180         21.5203         20.9261    
    -1.29983         21.1994         19.8996    
    0.468305         22.1196         22.5879    
    -1.48881         21.5344         20.0456    
   -0.167253         21.9187         21.7514    
   -0.522172         21.7478         21.2256    
   -0.215700         21.8540         21.6383    
   -0.382049         21.4987         21.1166    
    0.260382         21.8481         22.1085    
    0.786447         22.1343         22.9208    
     1.46306         22.8758         24.3389    
   -0.503582         22.3577         21.8541    
   -0.395126         22.7104         22.3152    
   -0.504969         22.0203         21.5153    
   -0.122226         22.7806         22.6583    
   -0.533290         22.3322         21.7989    
    0.673452         24.8075         25.4810    
    0.130650         23.3650         23.4956    
    -1.68742         20.6831         18.9956    
   -0.858518         22.3580         21.4995    
    0.942427E-02     22.9242         22.9336    
    0.730447         23.6878         24.4183    
    0.343037         23.2880         23.6311    
    -1.39414         20.9077         19.5135    
    0.228469         23.6420         23.8705    
   -0.298453         22.5884         22.2899    
   -0.541892         22.3229         21.7810    
     1.65959         25.2974         26.9570    
   -0.578402         22.2830         21.7046    
   -0.412082         22.7744         22.3624    
   -0.390728         23.5286         23.1379    
    0.103063         23.0263         23.1293    
    0.248927         23.1854         23.4343    
    0.494188E-02     22.7368         22.7417    
    0.652934E-01     23.1031         23.1684    
   -0.102303         22.9758         22.8735    
    0.138743         22.5786         22.7173    
   -0.706248         22.1436         21.4373    
   -0.256612         22.0653         21.8087    
    0.183768         23.7424         23.9262    
   -0.211896         22.3660         22.1541    
    0.608905         23.5780         24.1869    
   -0.567633         22.2948         21.7271    
   -0.472371         22.1262         21.6538    
    0.343839E-01     22.9514         22.9858    
   -0.126674         23.3972         23.2705    
   -0.199102         22.5885         22.3894    
   -0.876546         21.8992         21.0227    
   -0.471214         22.1431         21.6719    
   -0.218780         22.6753         22.4565    
   -0.760513         22.0857         21.3252    
    -2.06436         20.4977         18.4333    
    0.711723E-01     22.9915         23.0627    
   -0.767907         22.0763         21.3084    
    0.149371         21.7693         21.9186    
    0.353336         21.8786         22.2319    
     1.15119         22.8370         23.9882    
   -0.269493         21.4934         21.2239    
    0.559078E-01     23.0760         23.1320    
    0.405656         22.9889         23.3946    
   -0.531542         22.4699         21.9384    
   -0.674616         19.7581         19.0835    
    -1.32284         19.8287         18.5058    
    0.294519         20.7938         21.0884    
    0.818789         21.4016         22.2204    
     1.38124         21.3089         22.6901    
   -0.733528         20.9885         20.2550    
    -1.01391         20.7536         19.7397    
   -0.488764         21.9006         21.4118    
   -0.825716         20.0556         19.2299    
     1.57453         21.2369         22.8115    
   -0.350438         20.2705         19.9201    
   -0.547869         20.1631         19.6152    
   -0.312867         20.1260         19.8132    
   -0.894733         20.1077         19.2130    
    -1.95793         20.1166         18.1586    
   -0.722961         20.2012         19.4782    
   -0.119071         20.3878         20.2687    
   -0.998400         19.9541         18.9557    
    0.408713E-01     20.2134         20.2543    
   -0.260022         20.2300         19.9700    
    0.107847         22.0934         22.2012    
    0.754183E-01     21.6672         21.7427    
    0.217558         21.6191         21.8367    
    -1.02286         20.8986         19.8758    
    0.443255         21.7602         22.2035    
    -1.98987         20.0240         18.0342    
   -0.560186         20.6905         20.1303    
    -1.15552         20.5583         19.4027    
     1.51373         21.9291         23.4428    
   -0.589632         20.8954         20.3058    
   -0.705210         20.8330         20.1277    
    0.894954         22.5306         23.4255    
   -0.461500         22.0948         21.6333    
   -0.206296         22.4687         22.2624    
   -0.292335         21.2628         20.9704    
    0.571775         21.7576         22.3294    
    0.324221         21.4173         21.7415    
   -0.349742         20.9771         20.6273    
   -0.353535         20.9366         20.5831    
    0.404395         21.7767         22.1811    
   -0.590300         21.0486         20.4583    
   -0.212139         21.2541         21.0420    
   -0.931071E-02     20.2282         20.2189    
    -1.91557         19.7572         17.8416    
     1.73560         21.6822         23.4178    
    0.209265E-01     21.1246         21.1455    
   -0.675807E-01     21.3791         21.3115    
   -0.197026         21.4870         21.2900    
    0.152412         22.3753         22.5277    
     1.58899         23.1567         24.7457    
    0.440570         22.2124         22.6529    
   -0.940965E-01     21.3349         21.2408    
   -0.802774         22.5791         21.7764    
    -1.25756         21.8442         20.5867    
   -0.192247         21.9945         21.8022    
    0.353810         22.6720         23.0258    
    -1.10227         22.1697         21.0675    
    0.390122         21.2983         21.6884    
    0.131368         20.8904         21.0218    
    -1.32085         19.5798         18.2590    
    0.146372         19.9131         20.0595    
   -0.751636E-01     19.6251         19.5499    
   -0.328216         20.4947         20.1665    
    0.166094         20.7756         20.9417    
    -1.52695         19.2043         17.6773    
   -0.503937         19.5211         19.0171    
    0.919240         20.6915         21.6108    
    -1.61951         20.2857         18.6662    
   -0.366623         21.1370         20.7704    
   -0.402131         20.4087         20.0065    
    0.148677         20.8679         21.0166    
    0.155010         21.1784         21.3334    
   -0.640797         21.3033         20.6625    
    0.866160         22.5261         23.3923    
   -0.750503E-01     21.8115         21.7365    
   -0.368045         20.7519         20.3838    
   -0.765118         20.8189         20.0538    
   -0.711062         21.2164         20.5053    
    0.105759         21.7713         21.8771    
   -0.303941         21.3602         21.0563    
    0.107421         21.4763         21.5837    
    0.399740E-01     21.5829         21.6229    
    -2.05033         20.3192         18.2689    
    0.478211E-01     22.4744         22.5223    
    -1.14913         21.4100         20.2609    
    0.393655         22.1175         22.5112    
   -0.634257E-01     21.9596         21.8962    
   -0.256803         22.3374         22.0806    
   -0.189593E-01     21.8810         21.8620    
     1.11375         21.7152         22.8290    
     1.35292         22.3083         23.6612    
    0.970426         21.6271         22.5975    
   -0.227681         20.1342         19.9065    
   -0.756118         19.8688         19.1127    
   -0.937932         19.3411         18.4032    
   -0.629212         20.5134         19.8841    
    0.200007E-01     21.4152         21.4352    
    0.719419         21.7055         22.4249    
   -0.242018         21.2653         21.0233    
     1.71173         22.2886         24.0003    
    -1.10773         21.0406         19.9329    
    0.481151         21.6648         22.1460    
   -0.184054         20.5723         20.3883    
    0.245169         20.4025         20.6476    
    -1.31739         19.6467         18.3293    
   -0.540447         21.0017         20.4613    
   -0.332390         21.1149         20.7825    
   -0.577914E-01     21.2644         21.2066    
   -0.511183         20.1042         19.5931    
   -0.325479         21.5416         21.2161    
    0.439642         21.6205         22.0602    
    0.648191         20.9323         21.5805    
   -0.811639         20.0231         19.2115    
    0.495397         22.4247         22.9201    
    -1.04948         22.0812         21.0318    
   -0.660427         20.8751         20.2147    
   -0.453261         20.7062         20.2529    
     1.15126         21.6714         22.8227    
    0.557683         21.3481         21.9058    
    -1.50284         20.6796         19.1768    
   -0.286862         21.3388         21.0520    
   -0.297767         21.6147         21.3169    
   -0.125180         21.9659         21.8407    
    0.174556         23.2362         23.4108    
    -1.66105         20.6112         18.9501    
   -0.765539         20.7342         19.9687    
    0.372013         20.8016         21.1736    
     1.64339         22.0644         23.7077    
    0.741924         21.0446         21.7865    
   -0.425296         20.2687         19.8434    
    0.489693         21.1326         21.6223    
    0.385755         22.6321         23.0178    
    0.899626         22.8988         23.7985    
    0.147861         22.0692         22.2170    
   -0.877596         21.6637         20.7861    
   -0.247742         22.0064         21.7586    
    0.284611         22.9258         23.2104    
     1.20389         23.6420         24.8459    
    0.794133         23.4791         24.2732    
    0.303556         21.6637         21.9672    
   -0.242371E-01     23.1241         23.0998    
   -0.812604         22.1555         21.3429    
   -0.142507         21.6717         21.5292    
   -0.152323         23.2313         23.0790    
   -0.243486E-01     22.5653         22.5410    
    0.229523         21.7816         22.0111    
    0.488178         22.2048         22.6930    
    0.166921         20.7694         20.9363    
   -0.101841         22.3569         22.2550    
   -0.519513         21.6277         21.1082    
    0.232742         22.1557         22.3885    
    -1.32974         20.6146         19.2849    
    0.531601         21.0729         21.6045    
    -1.33290         20.6989         19.3660    
     1.39461         21.5348         22.9294    
     1.13727         21.7311         22.8683    
    0.799791         22.4831         23.2829    
   -0.781572         21.5324         20.7508    
    -1.20414         22.7396         21.5355    
    0.389677         22.2535         22.6431    
   -0.160143E-01     20.8660         20.8500    
   -0.199045         20.9291         20.7300    
    0.975883         21.9135         22.8894    
    0.428387E-02     21.3964         21.4007    
   -0.483858         20.8951         20.4112    
   -0.347691         20.2663         19.9186    
   -0.127308         20.1333         20.0059    
    0.432402         20.3502         20.7826    
    0.506458         20.9823         21.4887    
    0.460145         20.9711         21.4312    
    0.611907         22.1707         22.7826    
   -0.533622         21.1307         20.5971    
    0.586872         21.7403         22.3272    
    0.448809         21.3009         21.7497    
    0.759187         21.3561         22.1153    
    -1.16034         20.3826         19.2223    
    0.288372         22.2962         22.5846    
    0.456582         21.8188         22.2754    
    0.464577         22.4975         22.9620    
    0.729367         22.5491         23.2785    
    0.145866         22.5379         22.6838    
   -0.188302         21.7408         21.5525    
   -0.688272         20.9398         20.2515    
    0.387395         21.6868         22.0742    
   -0.331379E-01     21.5519         21.5187    
    0.904415         21.5486         22.4530    
    0.323545         21.6746         21.9982    
    -1.47792         20.3475         18.8696    
    0.324418         21.1889         21.5133    
   -0.629263         20.6691         20.0398    
    0.476116         21.2716         21.7477    
    0.699330         21.3933         22.0926    
   -0.481582         20.1956         19.7140    
    -1.45947         19.4211         17.9616    
    0.748438         20.6191         21.3676    
     1.37424         20.9598         22.3340    
    0.134013         21.6445         21.7785    
   -0.354309         20.5904         20.2361    
    0.849471         21.2451         22.0946    
   -0.985860         20.2469         19.2610    
   -0.627005         21.4869         20.8599    
    0.288676         21.8508         22.1394    
    0.198733         21.8817         22.0804    
    0.454848         21.7732         22.2280    
    0.292642         22.6655         22.9582    
    -1.27864         19.7684         18.4898    
   -0.492392E-01     21.0519         21.0027    
    0.715687         22.2925         23.0082    
    -1.12605         20.6712         19.5452    
   -0.467706         21.2270         20.7593    
   -0.871189         21.0345         20.1633    
   -0.470060         22.0750         21.6049    
   -0.263727         21.8300         21.5663    
    -1.11985         21.4606         20.3407    
     1.37643         23.0367         24.4131    
    0.240891         21.3857         21.6266    
    0.944696         21.9983         22.9430    
     1.04405         21.9377         22.9818    
   -0.149852         21.2899         21.1401    
   -0.418749         22.8798         22.4610    
   -0.212740         22.8199         22.6072    
   -0.208800         22.7082         22.4994    
    0.785145         20.9517         21.7368    
    0.486863         20.7892         21.2761    
   -0.525768         21.8162         21.2905    
    -1.04521         20.7895         19.7443    
     1.07228         21.7668         22.8390    
    -1.60742         21.1881         19.5807    
     1.78530         22.1727         23.9580    
   -0.239995         21.3663         21.1263    
   -0.395441         22.7657         22.3702    
    0.179281         22.7750         22.9543    
     1.54465         21.9272         23.4719    
   -0.281978         22.1808         21.8988    
     1.44617         21.9296         23.3758    
   -0.195288         20.6319         20.4366    
    0.738078E-01     20.7713         20.8451    
    0.354620         20.9677         21.3223    
    0.931548         21.6353         22.5668    
    -1.02425         20.2714         19.2472    
   -0.799492         20.7826         19.9831    
   -0.881783         20.7380         19.8562    
    0.537029         22.1212         22.6582    
    0.597954         22.2483         22.8463    
    0.142231         22.0519         22.1942    
    0.170169         21.4365         21.6067    
    0.449234         21.8403         22.2896    
   -0.325783         21.3039         20.9781    
   -0.377422         21.2055         20.8280    
   -0.185450         21.3231         21.1377    
   -0.699529         20.8069         20.1073    
     1.06225         22.2551         23.3173    
    0.533518         22.2843         22.8178    
    0.835501         22.4488         23.2843    
    0.840817         22.2944         23.1352    
    0.594800         21.6907         22.2855    
   -0.495713         21.8082         21.3125    
    0.196885         22.2745         22.4714    
   -0.221183         22.0475         21.8263    
    0.690621         22.5426         23.2332    
   -0.793663         21.7165         20.9228    
     1.09556         22.2458         23.3414    
     1.40550         22.0170         23.4225    
   -0.471779         20.9482         20.4764    
    0.330234         22.1217         22.4520    
    0.359786         22.0823         22.4421    
    0.918603         22.4316         23.3502    
   -0.725867         21.5354         20.8095    
    0.732120         21.8438         22.5759    
    -1.22821         20.6471         19.4189    
    -1.00469         20.0442         19.0396    
    0.499552         20.5937         21.0932    
    0.931359         21.0958         22.0271    
    0.385235         20.8075         21.1928    
   -0.890995         19.9995         19.1085    
    0.177535         21.6294         21.8069    
     1.11004         21.7295         22.8396    
    0.426218         20.9940         21.4202    
    0.597690         22.1266         22.7243    
   -0.761971         21.0316         20.2696    
     1.18854         22.1664         23.3550    
    -1.04973         20.8264         19.7766    
     1.11784         21.3385         22.4563    
    0.373295E-01     21.6068         21.6441    
   -0.249008         21.4507         21.2017    
   -0.443253         21.4902         21.0469    
    -1.57562         20.7815         19.2059    
    0.220530         21.7980         22.0185    
    -1.02768         21.5929         20.5652    
    0.529293         21.8479         22.3772    
    0.784686         21.9791         22.7637    
    0.321670         22.3096         22.6313    
     1.30849         23.4562         24.7647    
     2.45022         24.1668         26.6170    
    0.486047         22.1196         22.6057    
   -0.822329E-01     20.7307         20.6484    
   -0.524520         22.7584         22.2339    
   -0.384157         24.1660         23.7819    
   -0.364450         23.0262         22.6618    
   -0.519099         22.9422         22.4231    
    0.151848E-01     23.2935         23.3087    
    0.661761         23.5835         24.2453    
   -0.843980         22.6845         21.8405    
    0.918487         23.2417         24.1601    
    0.299035         21.7329         22.0319    
   -0.547190         20.8690         20.3219    
    -1.33198         21.0754         19.7434    
    0.641375         21.9585         22.5999    
   -0.111247         21.5488         21.4375    
    0.167524         22.1271         22.2946    
    0.316045         22.2626         22.5786    
   -0.680295         22.7223         22.0420    
    0.755634         21.1131         21.8687    
    -2.25797         19.7904         17.5325    
     1.19953         21.7926         22.9921    
    0.586023         22.1881         22.7742    
     1.17175         23.0405         24.2122    
    0.311263         23.2619         23.5731    
    0.968205         23.7443         24.7125    
     1.50610         22.0874         23.5935    
   -0.712129         20.9061         20.1939    
    0.726930         21.6928         22.4198    
    -1.01616         21.7532         20.7371    
   -0.545566         21.7330         21.1875    
   -0.336054E-01     22.0057         21.9721    
     2.68224         23.7505         26.4328    
   -0.728800         22.2020         21.4732    
    -1.36493         20.6410         19.2761    
     1.03029         21.9448         22.9751    
    0.460989E-01     22.5745         22.6206    
    0.170396         22.6419         22.8123    
     1.46938         23.1161         24.5855    
    -1.15126         21.6876         20.5363    
    0.555198         21.2176         21.7728    
   -0.784850         21.1317         20.3468    
    -1.02505         21.5350         20.5100    
   -0.212654E-01     21.9806         21.9594    
     1.04118         21.6318         22.6730    
     1.15180         23.7123         24.8641    
   -0.589725         20.6785         20.0888    
   -0.178578         20.8002         20.6216    
   -0.828925         20.9869         20.1580    
    0.231629         21.5085         21.7401    
     1.29485         23.1571         24.4520    
    0.909472         22.3294         23.2388    
   -0.314614         22.5658         22.2512    
   -0.460584         22.4377         21.9772    
   -0.806505         20.8481         20.0416    
   -0.298749         21.4489         21.1502    
    0.951599E-01     21.5271         21.6223    
   -0.447303         22.2311         21.7838    
    0.244159E-02     22.7531         22.7555    
   -0.301933         20.3486         20.0467    
   -0.861582         21.9742         21.1126    
   -0.786371         22.0562         21.2698    
    -1.63747         20.8442         19.2068    
    0.515723         23.3631         23.8788    
    0.884879E-01     23.0104         23.0989    
    0.794931         23.7809         24.5758    
    0.263964         23.2018         23.4657    
    -1.44260         23.9199         22.4773    
     1.00418         23.5813         24.5855    
   -0.287711         22.6001         22.3124    
   -0.277797         22.5992         22.3214    
    0.473425E-01     23.8968         23.9441    
    0.173233         23.1028         23.2760    
    0.184015         23.1146         23.2986    
   -0.594453         22.5389         21.9444    
    0.213650         23.1469         23.3605    
    0.694002         23.6708         24.3648    
   -0.164117         22.9147         22.7506    
   -0.190240         22.7064         22.5161    
   -0.288693         23.0311         22.7425    
   -0.450155         22.4229         21.9728    
    0.911722         23.9083         24.8200    
    0.107254         22.9075         23.0148    
   -0.129143         23.6743         23.5452    
     1.37700         24.4683         25.8453    
    0.736101E-02     22.9219         22.9293    
    0.581941         23.6986         24.2805    
     1.29291         24.3240         25.6169    
    0.172986         23.1025         23.2755    
    0.100544         23.1534         23.2540    
   -0.969509         21.8565         20.8870    
   -0.195003E-01     22.8926         22.8731    
    0.271813         22.9552         23.2270    
    -1.16853         21.8875         20.7190    
     1.00054         24.0051         25.0057    
   -0.413972         22.4624         22.0484    
     1.50347         24.5945         26.0980    
    0.637686         23.6094         24.2471    
   -0.959453         22.0495         21.0901    
   -0.947909         22.7632         21.8153    
    0.603037         20.7884         21.3914    
   -0.433564E-01     21.0053         20.9620    
    0.638453         21.1500         21.7884    
   -0.156874         21.0614         20.9045    
   -0.889626         21.0286         20.1390    
    0.933891         21.8804         22.8142    
    0.266183         21.6561         21.9223    
    0.447519         22.1694         22.6169    
    -1.11283         20.8496         19.7368    
    0.702728         21.5894         22.2922    
   -0.340823         20.9882         20.6474    
    0.152892         21.1520         21.3049    
   -0.588449         20.4113         19.8229    
   -0.552654         19.9581         19.4054    
    0.488121         20.5231         21.0112    
    0.705112         20.7274         21.4325    
    0.310209         20.4583         20.7685    
    -1.06819         19.9862         18.9180    
   -0.114988         21.1083         20.9933    
    0.993914         21.3059         22.2998    
   -0.561187         20.5775         20.0163    
   -0.987479         21.1703         20.1828    
    0.438972         21.6286         22.0675    
    0.142533         21.1654         21.3080    
    0.244558         20.8122         21.0567    
    0.509744         21.4283         21.9381    
   -0.585018         20.8304         20.2453    
     1.55450         21.9739         23.5284    
    0.480625E-01     20.9823         21.0304    
    0.111022         20.5291         20.6401    
   -0.416608E-01     20.9720         20.9303    
    0.529529E-02     20.9606         20.9659    
    -1.19683         20.2976         19.1007    
     1.11778         21.9388         23.0566    
     1.11234         21.4210         22.5333    
    0.128783         21.4255         21.5543    
   -0.321118         22.2550         21.9339    
   -0.343374         20.3502         20.0068    
   -0.592250         20.6040         20.0118    
     1.08888         21.4781         22.5670    
    -1.13082         20.7282         19.5974    
    0.356530         21.4177         21.7742    
   -0.142947         21.0287         20.8858    
    -1.12547         20.7955         19.6700    
    0.594309         21.6409         22.2352    
   -0.219575         20.8056         20.5860    
    0.545663         21.8727         22.4183    
    0.583931         22.1250         22.7089    
   -0.252164         21.2677         21.0155    
    0.335647         21.1323         21.4680    
   -0.391495         20.5269         20.1354    
   -0.323385         21.5216         21.1982    
     1.46414         23.0323         24.4964    
    0.430332         22.8793         23.3096    
